Time(s),x(km),y(km),Velocity(m/s),Mach,Thrust(N),Acceleration(m/s2),Mass(kg),mdot(kg/s),Isp(s),Cd,DynPres(kPa)
2.05,0.015251,0.14476,134.94,0.39728,21977,65.313,285.96,10.019,252.44,0.42981,10.476
2.1,0.016057,0.15179,138.23,0.40701,21953,65.299,285.46,10.019,252.18,0.42957,11
2.15,0.016886,0.15899,141.52,0.41674,21930,65.284,284.96,10.019,251.92,0.42933,11.536
2.2,0.017737,0.16634,144.82,0.42647,21906,65.268,284.46,10.019,251.65,0.42908,12.084
2.25,0.018611,0.17386,148.11,0.43621,21883,65.25,283.96,10.019,251.39,0.42884,12.644
2.3,0.019506,0.18154,151.4,0.44594,21860,65.232,283.46,10.019,251.13,0.4286,13.215
2.35,0.020424,0.18939,154.69,0.45568,21836,65.213,282.96,10.019,250.86,0.42835,13.799
2.4,0.021364,0.1974,157.98,0.46541,21813,65.192,282.46,10.019,250.6,0.42811,14.395
2.45,0.022327,0.20557,161.27,0.47515,21790,65.171,281.95,10.019,250.34,0.42787,15.002
2.5,0.023313,0.21391,164.56,0.48488,21767,65.148,281.45,10.019,250.07,0.42762,15.621
2.55,0.024321,0.2224,167.85,0.49462,21744,65.124,280.95,10.019,249.81,0.42738,16.252
2.6,0.025351,0.23106,171.14,0.50435,21721,65.1,280.45,10.019,249.55,0.42714,16.894
2.65,0.026405,0.23989,174.42,0.51409,21698,65.074,279.95,10.019,249.29,0.42685,17.547
2.7,0.027481,0.24887,177.71,0.52382,21675,65.048,279.45,10.019,249.02,0.42651,18.212
2.75,0.02858,0.25802,180.99,0.53356,21652,65.021,278.95,10.019,248.76,0.42617,18.888
2.8,0.029702,0.26733,184.27,0.54329,21629,64.992,278.45,10.019,248.5,0.42583,19.575
2.85,0.030847,0.2768,187.55,0.55302,21607,64.963,277.95,10.019,248.23,0.42549,20.273
2.9,0.032014,0.28644,190.83,0.56275,21584,64.933,277.45,10.019,247.97,0.42515,20.982
2.95,0.033205,0.29623,194.11,0.57249,21561,64.902,276.94,10.019,247.71,0.42481,21.702
3,0.034419,0.30619,197.39,0.58222,21539,64.869,276.44,10.019,247.44,0.42447,22.433
3.05,0.035657,0.31632,200.67,0.59195,21519,64.847,275.94,10.019,247.21,0.42413,23.174
3.1,0.036917,0.3266,203.94,0.60168,21500,64.824,275.44,10.019,246.98,0.42379,23.927
3.15,0.038201,0.33705,207.21,0.61141,21480,64.801,274.94,10.019,246.75,0.42345,24.689
3.2,0.039507,0.34765,210.49,0.62114,21461,64.776,274.44,10.019,246.52,0.42311,25.462
3.25,0.040838,0.35842,213.76,0.63087,21442,64.75,273.94,10.019,246.29,0.42277,26.246
3.3,0.042191,0.36935,217.03,0.6406,21423,64.723,273.44,10.019,246.05,0.42243,27.04
3.35,0.043569,0.38045,220.3,0.65033,21403,64.696,272.94,10.019,245.82,0.42209,27.844
3.4,0.044969,0.3917,223.57,0.66006,21384,64.667,272.44,10.019,245.59,0.42174,28.659
3.45,0.046393,0.40312,226.83,0.66979,21373,64.665,271.94,10.019,245.44,0.4214,29.483
3.5,0.047841,0.4147,230.1,0.67953,21361,64.663,271.43,10.019,245.28,0.42106,30.317
3.55,0.049313,0.42644,233.37,0.68927,21350,64.659,270.93,10.019,245.13,0.42072,31.162
3.6,0.050808,0.43834,236.63,0.69901,21338,64.655,270.43,10.019,244.97,0.42038,32.017
3.65,0.052326,0.4504,239.9,0.70876,21327,64.65,269.93,10.019,244.82,0.42004,32.881
3.7,0.053869,0.46262,243.16,0.71851,21316,64.643,269.43,10.019,244.66,0.41974,33.756
3.75,0.055436,0.47501,246.43,0.72826,21305,64.636,268.93,10.019,244.51,0.41945,34.64
3.8,0.057026,0.48756,249.7,0.73802,21293,64.628,268.43,10.019,244.35,0.41916,35.534
3.85,0.05864,0.50027,252.96,0.74778,21282,64.619,267.93,10.019,244.19,0.41887,36.438
3.9,0.060278,0.51314,256.23,0.75755,21271,64.609,267.43,10.019,244.04,0.41857,37.351
3.95,0.061941,0.52617,259.49,0.76731,21260,64.599,266.93,10.019,243.88,0.41828,38.274
4,0.063627,0.53937,262.76,0.77708,21249,64.588,266.42,10.019,243.73,0.41799,39.206
4.05,0.065337,0.55272,266.02,0.78686,21238,64.577,265.92,10.019,243.58,0.41769,40.147
4.1,0.067072,0.56624,269.29,0.79664,21228,64.566,265.42,10.019,243.43,0.4174,41.098
4.15,0.068831,0.57992,272.55,0.80642,21217,64.554,264.92,10.019,243.27,0.41711,42.057
4.2,0.070613,0.59375,275.81,0.8162,21207,64.519,264.42,10.019,243.12,0.41861,43.025
4.25,0.072421,0.60775,279.07,0.82598,21196,64.468,263.92,10.019,242.97,0.42115,44.002
4.3,0.074252,0.62192,282.33,0.83576,21186,64.416,263.42,10.019,242.82,0.4237,44.988
4.35,0.076108,0.63624,285.59,0.84554,21175,64.361,262.92,10.019,242.67,0.42624,45.981
4.4,0.077988,0.65072,288.84,0.85532,21165,64.303,262.42,10.019,242.52,0.42878,46.982
4.45,0.079892,0.66537,292.09,0.86509,21155,64.244,261.92,10.019,242.36,0.43132,47.991
4.5,0.081821,0.68017,295.34,0.87486,21145,64.181,261.42,10.019,242.21,0.43386,49.008
4.55,0.083774,0.69513,298.59,0.88462,21134,64.117,260.91,10.019,242.06,0.4364,50.031
4.6,0.085752,0.71026,301.83,0.89438,21124,64.05,260.41,10.019,241.91,0.43894,51.062
4.65,0.087754,0.72554,305.07,0.90414,21114,63.98,259.91,10.019,241.76,0.44148,52.1
4.7,0.08978,0.74099,308.3,0.91389,21104,63.874,259.41,10.019,241.61,0.4462,53.145
4.75,0.091831,0.75659,311.53,0.92363,21094,63.711,258.91,10.019,241.45,0.45421,54.197
4.8,0.093907,0.77235,314.76,0.93335,21084,63.543,258.41,10.019,241.3,0.46222,55.254
4.85,0.096006,0.78828,317.97,0.94305,21074,63.368,257.91,10.019,241.15,0.47021,56.316
4.9,0.09813,0.80435,321.17,0.95273,21064,63.188,257.41,10.019,241,0.47818,57.382
4.95,0.10028,0.82059,324.37,0.96239,21055,63.002,256.91,10.019,240.85,0.48614,58.453
5,0.10245,0.83698,327.56,0.97203,21045,62.811,256.41,10.019,240.7,0.49408,59.528
5.05,0.10465,0.85353,330.73,0.98165,21037,62.62,255.9,10.019,240.56,0.502,60.606
5.1,0.10687,0.87024,333.9,0.99124,21029,62.423,255.4,10.019,240.43,0.50991,61.687
5.15,0.10911,0.8871,337.06,1.0008,21021,62.223,254.9,10.019,240.29,0.51772,62.772
5.2,0.11138,0.90412,340.21,1.0104,21013,62.028,254.4,10.019,240.16,0.5249,63.859
5.25,0.11368,0.92129,343.35,1.0199,21005,61.829,253.9,10.019,240.02,0.53202,64.949
5.3,0.116,0.93861,346.47,1.0294,20997,61.715,253.4,10.019,239.89,0.53456,66.042
5.35,0.11834,0.95609,349.6,1.0389,20989,61.599,252.9,10.019,239.76,0.53709,67.136
5.4,0.1207,0.97373,352.71,1.0483,20982,61.48,252.4,10.019,239.62,0.53962,68.235
5.45,0.12309,0.99151,355.82,1.0578,20974,61.359,251.9,10.019,239.49,0.54214,69.337
5.5,0.12551,1.0095,358.93,1.0672,20966,61.236,251.4,10.019,239.35,0.54467,70.442
5.55,0.12795,1.0275,362.03,1.0767,20959,61.11,250.9,10.019,239.22,0.54719,71.551
5.6,0.13041,1.0458,365.12,1.0861,20951,60.981,250.39,10.019,239.08,0.5497,72.662
5.65,0.1329,1.0642,368.21,1.0955,20943,60.851,249.89,10.019,238.95,0.55222,73.777
5.7,0.13541,1.0827,371.29,1.1049,20936,60.718,249.39,10.019,238.82,0.55473,74.894
5.75,0.13794,1.1014,374.36,1.1143,20928,60.614,248.89,10.019,238.68,0.55586,76.013
5.8,0.1405,1.1203,377.43,1.1237,20921,60.542,248.39,10.019,238.55,0.55558,77.134
5.85,0.14309,1.1393,380.49,1.1331,20913,60.47,247.89,10.019,238.41,0.5553,78.258
5.9,0.14569,1.1584,383.55,1.1424,20906,60.398,247.39,10.019,238.28,0.55502,79.385
5.95,0.14833,1.1778,386.61,1.1518,20899,60.325,246.89,10.019,238.14,0.55474,80.516
6,0.15098,1.1972,389.66,1.1612,20891,60.251,246.39,10.019,238.01,0.55446,81.649
6.05,0.15366,1.2168,392.71,1.1705,20885,60.18,245.89,10.019,237.88,0.55418,82.785
6.1,0.15637,1.2366,395.76,1.1799,20878,60.109,245.38,10.019,237.75,0.55389,83.924
6.15,0.15909,1.2565,398.8,1.1892,20871,60.037,244.88,10.019,237.63,0.55361,85.065
6.2,0.16185,1.2765,401.84,1.1985,20865,59.965,244.38,10.019,237.5,0.55333,86.208
6.25,0.16462,1.2967,404.88,1.2079,20858,59.892,243.88,10.019,237.37,0.55305,87.354
6.3,0.16742,1.3171,407.91,1.2172,20852,59.82,243.38,10.019,237.24,0.55275,88.502
6.35,0.17025,1.3376,410.94,1.2266,20845,59.748,242.88,10.019,237.11,0.55244,89.652
6.4,0.1731,1.3582,413.97,1.2359,20839,59.675,242.38,10.019,236.99,0.55213,90.804
6.45,0.17597,1.3791,416.99,1.2452,20833,59.602,241.88,10.019,236.86,0.55182,91.958
6.5,0.17887,1.4,420.01,1.2545,20826,59.53,241.38,10.019,236.73,0.5515,93.113
6.55,0.18179,1.4211,423.02,1.2638,20820,59.456,240.88,10.019,236.6,0.55119,94.27
6.6,0.18474,1.4424,426.03,1.2731,20814,59.383,240.38,10.019,236.48,0.55088,95.429
6.65,0.18771,1.4638,429.04,1.2825,20807,59.31,239.87,10.019,236.35,0.55057,96.588
6.7,0.1907,1.4853,432.04,1.2918,20801,59.236,239.37,10.019,236.22,0.55026,97.749
6.75,0.19372,1.507,435.04,1.3011,20795,59.163,238.87,10.019,236.09,0.54995,98.911
6.8,0.19676,1.5288,438.04,1.3104,20789,59.089,238.37,10.019,235.97,0.54964,100.07
6.85,0.19983,1.5508,441.03,1.3196,20783,59.015,237.87,10.019,235.84,0.54933,101.24
6.9,0.20292,1.573,444.02,1.3289,20777,58.941,237.37,10.019,235.71,0.54902,102.4
6.95,0.20604,1.5952,447.01,1.3382,20770,58.867,236.87,10.019,235.58,0.54871,103.57
7,0.20918,1.6177,449.99,1.3475,20764,58.794,236.37,10.019,235.45,0.54841,104.73
7.05,0.21234,1.6402,452.97,1.3568,20759,58.722,235.87,10.019,235.33,0.5481,105.9
7.1,0.21553,1.663,455.95,1.366,20753,58.65,235.37,10.019,235.21,0.54779,107.06
7.15,0.21874,1.6858,458.92,1.3753,20748,58.578,234.86,10.019,235.09,0.54748,108.23
7.2,0.22198,1.7089,461.88,1.3846,20742,58.507,234.36,10.019,234.96,0.54717,109.39
7.25,0.22524,1.732,464.85,1.3939,20737,58.435,233.86,10.019,234.84,0.54686,110.56
7.3,0.22852,1.7553,467.81,1.4031,20732,58.364,233.36,10.019,234.72,0.54655,111.72
7.35,0.23183,1.7788,470.77,1.4124,20726,58.293,232.86,10.019,234.6,0.54624,112.89
7.4,0.23516,1.8024,473.72,1.4216,20721,58.222,232.36,10.019,234.47,0.54593,114.05
7.45,0.23852,1.8261,476.67,1.4309,20716,58.151,231.86,10.019,234.35,0.54563,115.21
7.5,0.2419,1.85,479.62,1.4401,20710,58.08,231.36,10.019,234.23,0.54532,116.38
7.55,0.24531,1.874,482.56,1.4494,20705,58.009,230.86,10.019,234.11,0.54501,117.54
7.6,0.24874,1.8982,485.5,1.4586,20700,57.939,230.36,10.019,233.98,0.5447,118.7
7.65,0.2522,1.9225,488.44,1.4679,20695,57.869,229.86,10.019,233.86,0.54439,119.86
7.7,0.25567,1.947,491.37,1.4771,20690,57.799,229.35,10.019,233.74,0.54408,121.02
7.75,0.25918,1.9716,494.3,1.4863,20684,57.73,228.85,10.019,233.61,0.54378,122.18
7.8,0.2627,1.9964,497.23,1.4956,20679,57.661,228.35,10.019,233.49,0.54347,123.33
7.85,0.26626,2.0213,500.15,1.5048,20674,57.592,227.85,10.019,233.37,0.54316,124.49
7.9,0.26983,2.0463,503.07,1.514,20669,57.548,227.35,10.019,233.25,0.54225,125.64
7.95,0.27343,2.0715,505.98,1.5233,20664,57.534,226.85,10.019,233.12,0.54068,126.79
8,0.27706,2.0969,508.9,1.5325,20659,57.52,226.35,10.019,233,0.53911,127.94
8.05,0.28071,2.1223,511.82,1.5418,20654,57.509,225.85,10.019,232.88,0.53754,129.09
8.1,0.28438,2.148,514.73,1.551,20649,57.499,225.35,10.019,232.76,0.53597,130.24
8.15,0.28808,2.1737,517.65,1.5603,20644,57.49,224.85,10.019,232.64,0.5344,131.39
8.2,0.2918,2.1996,520.56,1.5695,20639,57.483,224.34,10.019,232.52,0.53283,132.53
8.25,0.29554,2.2257,523.48,1.5788,20635,57.477,223.84,10.019,232.39,0.53125,133.68
8.3,0.29931,2.2519,526.39,1.5881,20630,57.473,223.34,10.019,232.27,0.52968,134.83
8.35,0.30311,2.2782,529.3,1.5974,20625,57.47,222.84,10.019,232.15,0.5281,135.97
8.4,0.30693,2.3047,532.22,1.6067,20620,57.469,222.34,10.019,232.03,0.52652,137.11
8.45,0.31077,2.3313,535.13,1.616,20615,57.469,221.84,10.019,231.91,0.52494,138.26
8.5,0.31464,2.3581,538.04,1.6253,20611,57.471,221.34,10.019,231.79,0.52336,139.4
8.55,0.31853,2.385,540.96,1.6346,20606,57.475,220.84,10.019,231.66,0.52177,140.54
8.6,0.32245,2.4121,543.87,1.644,20601,57.48,220.34,10.019,231.54,0.52019,141.68
8.65,0.32639,2.4393,546.79,1.6533,20597,57.487,219.84,10.019,231.42,0.5186,142.82
8.7,0.33036,2.4666,549.7,1.6627,20592,57.496,219.34,10.019,231.3,0.51701,143.95
8.75,0.33435,2.4941,552.62,1.672,20587,57.506,218.83,10.019,231.18,0.51542,145.09
8.8,0.33837,2.5217,555.54,1.6814,20583,57.518,218.33,10.019,231.06,0.51383,146.22
8.85,0.34241,2.5495,558.45,1.6908,20578,57.532,217.83,10.019,230.93,0.51224,147.36
8.9,0.34647,2.5774,561.37,1.7002,20573,57.547,217.33,10.019,230.81,0.51064,148.49
8.95,0.35056,2.6055,564.29,1.7096,20569,57.564,216.83,10.019,230.69,0.50904,149.62
9,0.35468,2.6337,567.21,1.7191,20564,57.584,216.33,10.019,230.57,0.50744,150.75
9.05,0.35882,2.662,570.13,1.7285,20560,57.604,215.83,10.019,230.45,0.50584,151.87
9.1,0.36298,2.6905,573.05,1.7379,20555,57.625,215.33,10.019,230.32,0.50424,153
9.15,0.36717,2.7192,575.97,1.7474,20550,57.649,214.83,10.019,230.2,0.50263,154.12
9.2,0.37139,2.748,578.9,1.7569,20545,57.675,214.33,10.019,230.07,0.50102,155.24
9.25,0.37563,2.7769,581.82,1.7664,20541,57.702,213.82,10.019,229.95,0.49941,156.36
9.3,0.37989,2.806,584.75,1.7759,20536,57.732,213.32,10.019,229.83,0.4978,157.48
9.35,0.38418,2.8352,587.68,1.7854,20531,57.763,212.82,10.019,229.7,0.49618,158.59
9.4,0.38849,2.8645,590.61,1.7949,20527,57.796,212.32,10.019,229.58,0.49456,159.71
9.45,0.39283,2.8941,593.54,1.8045,20522,57.832,211.82,10.019,229.46,0.49294,160.82
9.5,0.3972,2.9237,596.47,1.8141,20518,57.869,211.32,10.019,229.33,0.49132,161.93
9.55,0.40159,2.9535,599.41,1.8236,20513,57.909,210.82,10.019,229.21,0.48969,163.04
9.6,0.406,2.9834,602.35,1.8332,20508,57.95,210.32,10.019,229.09,0.48807,164.14
9.65,0.41044,3.0135,605.29,1.8429,20504,57.994,209.82,10.019,228.96,0.48643,165.25
9.7,0.41491,3.0438,608.23,1.8525,20499,58.039,209.32,10.019,228.84,0.4848,166.35
9.75,0.4194,3.0741,611.17,1.8622,20495,58.087,208.82,10.019,228.71,0.48316,167.45
9.8,0.42391,3.1047,614.12,1.8718,20490,58.137,208.31,10.019,228.59,0.48152,168.54
9.85,0.42846,3.1353,617.07,1.8815,20486,58.189,207.81,10.019,228.47,0.47988,169.64
9.9,0.43302,3.1661,620.02,1.8912,20481,58.244,207.31,10.019,228.34,0.47823,170.73
9.95,0.43762,3.1971,622.98,1.901,20477,58.3,206.81,10.019,228.22,0.47658,171.82
10,0.44223,3.2282,625.94,1.9107,20472,58.359,206.31,10.019,228.1,0.47493,172.91
10.05,0.44688,3.2594,628.9,1.9205,20468,58.419,205.81,10.019,227.97,0.47327,173.99
10.1,0.45154,3.2908,631.86,1.9303,20463,58.481,205.31,10.019,227.84,0.47161,175.08
10.15,0.45624,3.3224,634.83,1.9401,20458,58.546,204.81,10.019,227.72,0.46995,176.16
10.2,0.46096,3.3541,637.8,1.9499,20453,58.613,204.31,10.019,227.59,0.46828,177.23
10.25,0.46571,3.3859,640.77,1.9598,20449,58.682,203.81,10.019,227.46,0.46661,178.31
10.3,0.47048,3.4179,643.75,1.9696,20444,58.754,203.31,10.019,227.34,0.46493,179.38
10.35,0.47527,3.45,646.73,1.9795,20439,58.828,202.8,10.019,227.21,0.46325,180.45
10.4,0.4801,3.4823,649.72,1.9895,20435,58.905,202.3,10.019,227.09,0.46157,181.52
10.45,0.48495,3.5147,652.71,1.9994,20430,58.984,201.8,10.019,226.96,0.45989,182.59
10.5,0.48982,3.5473,655.7,2.0094,20426,59.065,201.3,10.019,226.83,0.4582,183.65
10.55,0.49472,3.58,658.7,2.0194,20421,59.124,200.8,10.019,226.71,0.45687,184.71
10.6,0.49965,3.6129,661.7,2.0294,20416,59.181,200.3,10.019,226.58,0.45559,185.77
10.65,0.5046,3.6459,664.7,2.0394,20412,59.24,199.8,10.019,226.46,0.45431,186.82
10.7,0.50958,3.6791,667.71,2.0495,20407,59.301,199.3,10.019,226.33,0.45303,187.87
10.75,0.51459,3.7124,670.72,2.0596,20403,59.365,198.8,10.019,226.2,0.45174,188.92
10.8,0.51962,3.7458,673.73,2.0697,20398,59.431,198.3,10.019,226.08,0.45045,189.97
10.85,0.52468,3.7794,676.75,2.0798,20393,59.499,197.79,10.019,225.95,0.44916,191.01
10.9,0.52976,3.8132,679.77,2.0899,20389,59.569,197.29,10.019,225.82,0.44786,192.04
10.95,0.53487,3.8471,682.79,2.1001,20384,59.642,196.79,10.019,225.7,0.44656,193.08
11,0.54001,3.8812,685.82,2.1103,20380,59.716,196.29,10.019,225.57,0.44526,194.1
11.05,0.54518,3.9154,688.85,2.1205,20375,59.792,195.79,10.019,225.44,0.44395,195.13
11.1,0.55037,3.9497,691.89,2.1308,20370,59.87,195.29,10.019,225.31,0.44265,196.15
11.15,0.55558,3.9842,694.93,2.1411,20365,59.95,194.79,10.019,225.18,0.44133,197.17
11.2,0.56083,4.0189,697.97,2.1514,20360,60.033,194.29,10.019,225.05,0.44002,198.18
11.25,0.5661,4.0537,701.02,2.1617,20356,60.118,193.79,10.019,224.93,0.4387,199.2
11.3,0.57139,4.0887,704.07,2.172,20351,60.205,193.29,10.019,224.8,0.43738,200.2
11.35,0.57672,4.1238,707.13,2.1824,20346,60.295,192.79,10.019,224.67,0.43606,201.2
11.4,0.58207,4.159,710.19,2.1928,20341,60.387,192.28,10.019,224.54,0.43473,202.2
11.45,0.58745,4.1944,713.25,2.2033,20336,60.482,191.78,10.019,224.41,0.4334,203.2
11.5,0.59285,4.23,716.32,2.2137,20332,60.579,191.28,10.019,224.28,0.43206,204.19
11.55,0.59828,4.2657,719.4,2.2242,20327,60.679,190.78,10.019,224.15,0.43072,205.18
11.6,0.60374,4.3016,722.48,2.2347,20322,60.781,190.28,10.019,224.02,0.42938,206.16
11.65,0.60922,4.3376,725.57,2.2453,20317,60.886,189.78,10.019,223.89,0.42803,207.14
11.7,0.61474,4.3738,728.66,2.2559,20313,60.994,189.28,10.019,223.76,0.42668,208.12
11.75,0.62028,4.4101,731.75,2.2665,20308,61.104,188.78,10.019,223.63,0.42533,209.09
11.8,0.62584,4.4466,734.86,2.2771,20303,61.217,188.28,10.019,223.5,0.42397,210.05
11.85,0.63144,4.4832,737.96,2.2878,20298,61.333,187.78,10.019,223.37,0.42261,211.02
11.9,0.63706,4.52,741.08,2.2985,20293,61.451,187.27,10.019,223.25,0.42124,211.98
11.95,0.64271,4.5569,744.2,2.3093,20289,61.572,186.77,10.019,223.12,0.41987,212.93
12,0.64839,4.594,747.32,2.3201,20284,61.696,186.27,10.019,222.99,0.41849,213.88
12.05,0.65409,4.6312,750.46,2.3309,20278,61.818,185.77,10.019,222.85,0.41711,214.83
12.1,0.65983,4.6687,753.6,2.3417,20273,61.944,185.27,10.019,222.71,0.41573,215.77
12.15,0.66559,4.7062,756.74,2.3526,20268,62.073,184.77,10.019,222.58,0.41434,216.71
12.2,0.67137,4.7439,759.89,2.3635,20262,62.204,184.27,10.019,222.44,0.41295,217.65
12.25,0.67719,4.7818,763.05,2.3745,20257,62.338,183.77,10.019,222.3,0.41155,218.58
12.3,0.68303,4.8198,766.22,2.3855,20251,62.475,183.27,10.019,222.17,0.41015,219.51
12.35,0.68891,4.858,769.39,2.3965,20246,62.616,182.77,10.019,222.03,0.40874,220.43
12.4,0.69481,4.8963,772.57,2.4076,20240,62.759,182.27,10.019,221.9,0.40733,221.35
12.45,0.70073,4.9348,775.76,2.4187,20235,62.905,181.76,10.019,221.76,0.40591,222.26
12.5,0.70669,4.9735,778.95,2.4299,20229,63.054,181.26,10.019,221.62,0.40449,223.17
12.55,0.71268,5.0123,782.15,2.4411,20224,63.206,180.76,10.019,221.49,0.40306,224.07
12.6,0.71869,5.0512,785.36,2.4523,20218,63.362,180.26,10.019,221.35,0.40163,224.97
12.65,0.72473,5.0904,788.58,2.4636,20213,63.52,179.76,10.019,221.21,0.40019,225.87
12.7,0.7308,5.1297,791.81,2.4749,20207,63.682,179.26,10.019,221.08,0.39875,226.76
12.75,0.7369,5.1691,795.04,2.4862,20202,63.847,178.76,10.019,220.94,0.3973,227.65
12.8,0.74303,5.2087,798.28,2.4976,20197,64.015,178.26,10.019,220.8,0.39585,228.53
12.85,0.74919,5.2485,801.53,2.5091,20191,64.186,177.76,10.019,220.67,0.39439,229.41
12.9,0.75537,5.2884,804.79,2.5206,20186,64.361,177.26,10.019,220.53,0.39293,230.29
12.95,0.76159,5.3285,808.06,2.5321,20180,64.539,176.75,10.019,220.4,0.39146,231.16
13,0.76783,5.3687,811.34,2.5437,20175,64.72,176.25,10.019,220.26,0.38998,232.03
13.05,0.7741,5.4092,814.63,2.5553,20169,64.903,175.75,10.019,220.12,0.3885,232.89
13.1,0.78041,5.4497,817.92,2.567,20163,65.089,175.25,10.019,219.98,0.38701,233.75
13.15,0.78674,5.4905,821.23,2.5787,20157,65.279,174.75,10.019,219.84,0.38552,234.6
13.2,0.7931,5.5314,824.55,2.5905,20151,65.472,174.25,10.019,219.7,0.38402,235.45
13.25,0.79949,5.5724,827.87,2.6023,20146,65.669,173.75,10.019,219.56,0.38251,236.29
13.3,0.80591,5.6137,831.21,2.6142,20140,65.869,173.25,10.019,219.42,0.381,237.13
13.35,0.81236,5.6551,834.55,2.6261,20134,66.073,172.75,10.019,219.28,0.37948,237.97
13.4,0.81884,5.6966,837.91,2.6381,20128,66.281,172.25,10.019,219.14,0.37795,238.8
13.45,0.82535,5.7383,841.27,2.6501,20122,66.492,171.75,10.019,219,0.37642,239.63
13.5,0.83189,5.7802,844.65,2.6622,20116,66.707,171.24,10.019,218.86,0.37488,240.45
